,0,1,2,3,train_loss,val_loss
0,64,32.0,64.0,256.0,1.9934308227038706,6.397763761717665
1,2,2.0,8.0,,5.476782050646843,5.058021622287191
2,128,128.0,256.0,2.0,16.505482026141138,14.65524291602166
3,16,,,,4.097507168044336,6.366014018862143
4,64,,,,3.717724899729016,7.381442753382675
5,4,64.0,64.0,64.0,3.9066382096160677,6.498964095500745
6,16,32.0,32.0,,3.110274561770027,6.43556717959273
7,256,,,,3.12603416798776,6.890483041169204
8,16,32.0,,,3.6858004137615206,8.362279440974412
9,64,16.0,64.0,8.0,2.7956024308982306,6.8861048088230845
10,16,128.0,256.0,,2.1998717388767983,7.100107585326162
11,16,16.0,,,3.6806177166802807,6.147751449226686
12,4,16.0,,,4.636773812863045,8.243879478619151
13,64,4.0,32.0,4.0,3.01975106362789,6.235775671295174
14,8,,,,4.4675970178119595,6.825779522343174
15,2,32.0,128.0,,4.501085081928875,7.28049435955027
16,8,64.0,2.0,32.0,3.672428376572672,6.731472548345185
17,4,8.0,2.0,,4.747601960046216,7.312488683727773
18,32,,,,3.88318436385179,7.391377685152644
19,4,128.0,128.0,,3.890879042378277,10.073160759276993
20,8,2.0,64.0,,4.422903414665721,9.731321697053701
21,128,64.0,128.0,,1.9914891932699832,6.409616157389448
22,64,128.0,256.0,,1.904357204925531,6.125084216272781
23,4,,,,4.933371439020148,6.40089430557321
24,256,2.0,,,16.466640361800792,14.641325398502145
25,64,64.0,32.0,16.0,2.3165755054188772,7.205158284688164
26,2,8.0,32.0,64.0,4.759744007832371,8.5288396633384
27,256,256.0,256.0,64.0,1.7637218431012007,5.864631977433178
28,4,2.0,8.0,32.0,4.567044132172363,9.059446547135062
29,32,256.0,256.0,,1.8623033437110712,7.470770434971252
30,16,64.0,4.0,,3.557322202717653,7.003966475616654
31,8,16.0,,,4.320623119406402,9.84160102074561
32,2,8.0,,,5.137439278415404,4.43859587110255
33,128,64.0,4.0,,2.348417613625527,5.957923954076579
34,4,64.0,,,4.3566696638488205,8.059985639349275
35,64,2.0,,,4.242301473953062,9.002324067639268
36,128,2.0,32.0,,3.270480131402378,7.304513620708301
37,32,256.0,16.0,16.0,2.1867269936616065,6.859084737543017
38,4,32.0,64.0,2.0,16.102074965324256,14.531539533138275
39,8,64.0,,,3.835845748093212,8.245057671602977
40,128,32.0,,,2.5957947476478296,5.795832997801836
41,16,64.0,16.0,,3.4326570583051064,6.601600092704529
42,4,64.0,32.0,,4.209615247945535,9.931584530524587
43,64,32.0,64.0,128.0,2.0866487712768143,5.856167651797119
44,64,128.0,8.0,64.0,2.046757058393618,6.9741513259109595
45,32,4.0,,,3.9882662341010287,7.419978579540292
46,32,256.0,256.0,16.0,1.8428459169653948,6.648320279633221
47,8,32.0,128.0,,3.3077158660865393,8.215915774976754
48,8,16.0,128.0,128.0,3.4286658470467084,7.977663671465024
49,128,8.0,2.0,,3.261736125210534,7.412764452507963
50,32,2.0,,,3.9483262710636478,7.273801023357587
51,256,16.0,2.0,64.0,2.610595455791917,5.820783840500465
52,128,64.0,,,2.50079498575069,6.654651115619295
53,128,,,,3.4253337496118617,7.063243737985258
54,64,8.0,32.0,16.0,2.8248486297711497,6.325380451820143
55,64,64.0,,,2.6733166487978304,6.933662865866462
56,2,,,,5.420070997258648,5.553757308276129
57,128,256.0,4.0,128.0,1.9088341572098435,6.82634273065092
58,32,128.0,128.0,,2.1215615584478797,5.66655397814739
59,128,32.0,8.0,,2.5272686214810234,6.8353019686577765
60,128,4.0,32.0,,3.0139334156378172,6.322144730107292
61,128,16.0,256.0,,2.149193319713464,5.625099600244962
62,16,2.0,2.0,,4.503203748848755,6.8582542628244205
63,256,16.0,,,2.6428786846057046,6.624814057729571
64,256,64.0,,,2.3279709799510893,5.988694570741575
65,128,256.0,,,2.022314045558218,5.942001251332137
66,4,256.0,,,3.9777529613615474,10.38520317747865
67,4,4.0,128.0,32.0,4.4875244803065435,6.800729535179942
68,64,8.0,256.0,2.0,2.850909653290175,6.4629810862615695
69,128,8.0,,,3.1061521373700822,7.4551011365166175
70,128,4.0,,,3.177106088303029,6.610994804333087
71,16,128.0,256.0,256.0,1.9857330435029,6.035733914619474
72,8,128.0,,,3.5209988557673064,7.0564764166979685
73,128,4.0,128.0,,2.899140536417952,5.674368687654319
74,8,16.0,32.0,,3.7700530527631053,6.772411591674649
75,16,128.0,16.0,8.0,2.8738049646420403,6.69423320569098
76,2,128.0,,,4.688612760002259,7.570651122422322
77,8,16.0,256.0,64.0,3.3973563559507016,6.675336034576529
78,2,64.0,4.0,2.0,4.691581920904572,7.40405661833027
79,256,256.0,8.0,64.0,1.9801514373969262,5.978806597614742
80,32,32.0,,,3.1039895924190057,6.929987391841639
81,64,256.0,16.0,32.0,2.0796828707553217,6.189462221477019
82,64,16.0,,,3.059825979286339,8.884035610699135
83,2,4.0,2.0,,5.147845070437994,4.772715718182532
84,2,32.0,,,4.927365334811154,5.4207035436707995
85,32,16.0,,,3.280637856129091,5.9371746067540805
86,4,32.0,8.0,,4.2854134616074155,9.808478289855563
87,64,8.0,64.0,16.0,2.7072637454448274,7.422491044283886
88,16,256.0,64.0,8.0,2.4218396041683734,6.394994464907796
89,8,4.0,,,4.459073063613847,7.591384033769693
90,8,16.0,128.0,16.0,3.596350327576977,10.537750237159756
91,128,128.0,16.0,64.0,2.0329601467821052,6.776720248315806
92,128,4.0,32.0,2.0,3.3205389670128937,8.111985276213483
93,4,2.0,32.0,8.0,4.537021034432342,7.776125455241165
94,64,128.0,64.0,256.0,1.8965480640737806,6.25239517069705
95,8,2.0,32.0,2.0,4.322780297049903,6.9862378727612295
96,8,2.0,,,4.368553275234532,6.631417942685277
97,256,4.0,,,2.822693032128504,6.083252931635664
98,4,32.0,16.0,256.0,4.11001152325276,12.25082029500612
99,2,256.0,,,4.619834578711772,8.89836875935976
100,2,256.0,256.0,,4.58343682048656,5.342705695862355
101,4,8.0,64.0,,4.109091385287698,7.448584923967719
102,16,128.0,,,3.0547139582156673,7.131949402401628
103,16,32.0,64.0,16.0,2.7473817555451534,7.879327590910962
104,256,256.0,16.0,,1.9049978367433067,5.812121530969668
105,256,16.0,128.0,256.0,2.0113347662434675,5.2127254038255515
106,16,128.0,8.0,64.0,2.7662559376182037,5.473425134693718
107,16,64.0,8.0,,3.3619614650823064,7.354122340186782
108,256,32.0,,,2.4968997949354814,5.660838795917352
109,32,64.0,,,2.9176741705435556,7.079288325329191
110,128,2.0,,,3.382806301159086,8.721594608095678
111,64,16.0,64.0,,2.58056343793415,6.424407772817043
112,4,256.0,128.0,32.0,3.912961226574378,5.216574347641157
113,128,128.0,,,2.226358121433412,7.426830106319293
114,64,8.0,64.0,,2.8120388474429494,4.993831718214989
115,256,16.0,8.0,2.0,2.4834778778270117,6.153983121274606
116,8,8.0,128.0,,3.8109520020734053,9.177007692035126
117,8,128.0,2.0,256.0,3.4259889426464216,8.939890770973719
118,128,8.0,256.0,,2.385837201914401,6.571697495563523
119,16,16.0,256.0,,2.9331981363514195,7.496373567852475
120,64,64.0,8.0,,2.871307587126503,6.1701766730683
121,8,128.0,32.0,,3.3586883124487947,7.514754791936797
122,2,128.0,4.0,,16.604614981856198,14.684326207793276
123,8,256.0,16.0,,3.111191162612522,7.548126874920792
124,8,64.0,2.0,,16.92583337173611,14.813568854008032
125,2,32.0,32.0,8.0,4.776135089992545,7.192870220843621
126,256,128.0,16.0,64.0,1.9899171430632412,6.0514226492717045
127,8,4.0,2.0,,7.361128324540099,5.936113671734929
128,8,128.0,8.0,,3.7291875326209705,6.630185252930159
129,16,4.0,32.0,256.0,3.510539519647951,6.507419455599687
130,256,128.0,4.0,4.0,5.7202648506956155,7.967311125943517
131,128,16.0,,,2.9094599210279988,7.410806728572303
132,32,256.0,4.0,,2.559580026983982,8.122620891081574
133,128,8.0,8.0,,2.9384198764131866,7.056605589015652
134,32,256.0,8.0,4.0,16.565803724467756,14.666199602238512
135,4,256.0,32.0,2.0,4.242963734380901,9.606160443451094
136,4,256.0,4.0,,4.058047138707712,7.498893338665366
137,4,16.0,8.0,256.0,4.361539110338781,7.714744568348903
138,64,16.0,2.0,,6.052933273028582,6.1476848270452535
139,64,64.0,32.0,,2.3226161199333726,6.12577663641585
140,8,2.0,2.0,2.0,7.463212210902478,6.698278345543405
141,256,8.0,32.0,,2.5896396435454956,5.745769973068458
142,256,256.0,2.0,16.0,2.1596625442613147,6.386722037541961
143,2,32.0,4.0,32.0,4.914208752627019,9.530042648900139
144,8,64.0,16.0,,3.4643107305745366,5.614273361571781
145,256,8.0,128.0,,2.30102955954778,5.27996960265157
146,16,256.0,,,2.747414766224799,6.899114221324741
147,64,128.0,,,2.371945898571168,6.6531892109014406
148,32,64.0,32.0,,2.5679540769945595,6.937481511029941
149,4,256.0,32.0,4.0,3.926135717558209,5.793792548805637
150,4,32.0,,,4.412780793978367,8.187551068995633
151,32,256.0,,,2.397286637403187,7.059845780331804
152,8,256.0,8.0,2.0,3.414585483335424,8.325534731271151
153,4,2.0,,,5.158322279621382,7.262339909938366
154,64,64.0,128.0,,2.2553255674559622,6.189045175916475
155,256,32.0,2.0,256.0,2.1815274347846865,5.325294506418641
156,8,4.0,8.0,4.0,4.526775457179406,8.720539802131444
157,16,8.0,,,4.047730215632357,9.509797614333422
158,4,16.0,4.0,,4.693000503786374,8.079135806210664
159,128,256.0,64.0,,1.8157415364590124,6.515425384374659
160,256,8.0,,,2.824582348073542,5.687998535386893
161,128,8.0,64.0,256.0,2.364679552594083,5.468590958285267
162,4,4.0,128.0,2.0,16.68194757298008,14.709306204966877
163,2,8.0,2.0,4.0,4.8323771984342025,7.107852373301337
164,4,8.0,32.0,,4.268895206413231,6.791635715171047
165,16,16.0,128.0,32.0,2.9316151172828397,5.762748825006267
166,8,2.0,256.0,2.0,3.8969440733566882,7.3420746408402895
167,2,128.0,256.0,128.0,4.885465717030689,8.124314358752706
168,32,2.0,32.0,2.0,3.6333559262929485,7.219573462757727
169,128,16.0,8.0,32.0,2.697751305793645,5.122200880179829
170,2,128.0,64.0,2.0,4.895745792786125,6.466871201292328
171,64,256.0,,,2.2061842426743827,6.765553759099999
172,16,256.0,2.0,,2.7340576492628905,7.425835102183501
173,4,2.0,256.0,,4.325723374260357,7.158521207274625
174,128,128.0,64.0,,2.0145321750716247,5.991798400329831
175,16,8.0,4.0,,3.6540177125539635,8.075023685293678
176,256,32.0,32.0,,2.2795597094408,5.453166387500646
177,16,2.0,128.0,,3.825111025352031,9.94526751609924
178,2,16.0,,,4.878948770890478,7.069475984443789
179,8,32.0,8.0,,3.990913776961504,7.375732962107894
180,128,4.0,256.0,,2.5915492934992073,6.050270866683644
181,4,16.0,16.0,8.0,4.1847407771544525,7.531307462926792
182,32,2.0,4.0,2.0,4.224768671144498,9.078143363055652
183,2,64.0,32.0,64.0,4.696701907448005,5.32116753956384
184,32,8.0,,,3.6213850899658864,8.700384499265448
185,8,256.0,64.0,,2.9120468855324435,7.462949838893407
186,64,256.0,4.0,,16.605072808276866,14.690964260192018
187,256,256.0,8.0,128.0,1.8829663668027208,6.0537305772661885
188,32,128.0,,,2.689521579881344,6.235178396436182
189,16,128.0,32.0,,2.645904613174498,6.825239025412694
190,64,4.0,2.0,16.0,15.611443619549275,14.666639918192574
191,128,256.0,8.0,,2.0558316756219717,6.686974368672006
192,64,256.0,16.0,,1.9572164856062733,6.8012785271992495
193,2,4.0,,,5.262266120051034,4.775591489867024
194,256,32.0,256.0,,1.9010828425615913,5.742302743981228
195,8,256.0,,,3.3268881733550226,8.16856233101824
196,4,16.0,64.0,32.0,4.106443830394884,7.415919563924976
197,8,8.0,8.0,256.0,3.743297378419433,8.105534578076684
198,64,64.0,128.0,4.0,2.0353011511474617,6.65747926634534
199,16,2.0,32.0,,3.8506282454337923,6.209984967817918
200,64,8.0,,,3.318458773977938,9.187724446842203
201,4,64.0,2.0,,16.241291507808494,14.560139825188594
202,4,4.0,,,4.690983823915245,6.986879997357078
203,64,128.0,32.0,,2.0136757249169746,6.568856167854823
204,32,256.0,128.0,,2.021431132768397,5.936237918437743
205,8,128.0,16.0,2.0,3.700712440065108,6.6489292603050885
206,4,8.0,,,4.6415127896978525,8.60486553096577
207,128,2.0,256.0,,2.7217823393594007,6.9951284186639215
208,64,4.0,16.0,,3.1154668370850858,6.59360036596494
209,4,4.0,256.0,128.0,4.142996020593738,8.29732803237746
210,256,16.0,256.0,8.0,2.294333671832661,5.77192117532958
211,64,64.0,2.0,,2.9389747001482176,7.474194155442327
212,64,16.0,256.0,,2.323316395013011,6.725572608766024
213,32,8.0,64.0,,3.0181212701953486,5.79611810259116
214,256,256.0,4.0,4.0,6.740823031022444,6.542809378149233
215,16,64.0,8.0,256.0,2.927417556341504,8.101364658495978
216,16,2.0,128.0,128.0,3.5490473692166855,8.855655925213966
217,128,2.0,4.0,,3.6315832065544082,8.264244868935124
218,8,256.0,128.0,8.0,2.9093012608048743,8.924033053368737
219,8,64.0,16.0,4.0,3.652441366454819,8.336350557091443
220,16,64.0,128.0,,2.539902248224243,7.763091640265091
221,4,2.0,64.0,,4.527362967664725,9.722020617619805
222,32,256.0,64.0,64.0,1.9849220601827835,7.103690617573651
223,64,256.0,256.0,8.0,1.9511095312896645,6.0840931712398705
224,128,4.0,16.0,,3.283370551401981,6.933096426458137
225,64,4.0,128.0,256.0,2.570020243959385,6.07732680288022
226,16,4.0,8.0,256.0,3.4570695539835143,8.605824960830581
227,16,8.0,128.0,2.0,16.795712528577077,14.761099928598044
228,64,4.0,128.0,,2.8219193902296245,5.221109171384216
229,16,256.0,8.0,32.0,2.7909816893441604,6.89320784357417
230,128,16.0,64.0,,2.5056322636572874,6.723960909710631
231,32,2.0,2.0,,3.911145712529775,9.789773143082858
232,32,256.0,32.0,,2.178472758060845,7.68628777789114
233,32,256.0,8.0,,2.335237933955388,6.190108103676213
234,2,256.0,8.0,,4.629037911723601,9.671657503425427
235,128,256.0,256.0,4.0,1.8865759632484986,7.017802377313213
236,2,128.0,2.0,8.0,4.818011431547348,7.168517194416213
237,2,64.0,16.0,,4.800965428799857,7.848042961407615
238,2,8.0,2.0,,8.253472796030923,6.240789031379897
239,16,64.0,8.0,16.0,2.8399615826134106,6.840054710746299
240,8,8.0,32.0,16.0,3.7908529272549787,6.969804471561928
241,8,4.0,128.0,,3.761836122469977,8.539780069366907
242,8,64.0,8.0,128.0,3.3207518844280854,10.123014836084586
243,4,64.0,8.0,2.0,4.3957493583709,9.66852265894413
244,64,4.0,2.0,,3.487731714552152,8.15107401776573
245,64,2.0,64.0,128.0,2.6995395672770677,6.724107752419683
246,2,4.0,32.0,,4.873270867576357,7.272421090810195
247,64,16.0,32.0,2.0,2.904374119787245,5.439340395040242
248,64,64.0,4.0,,2.823328141549253,6.96056092215297
249,16,8.0,64.0,256.0,3.062953156452277,9.418690441655725
250,256,128.0,,,2.1019818278744933,5.808242832885487
251,16,32.0,4.0,16.0,3.317415014487924,7.758891267608042
252,32,128.0,16.0,,2.443105469732778,7.805585693723483
253,4,2.0,8.0,4.0,4.755512328879907,7.83576138931772
254,32,4.0,256.0,,3.003198679803754,6.775673707274154
255,4,2.0,32.0,2.0,16.091274152889845,14.526919498391774
256,4,4.0,2.0,,16.476927751056852,14.64668292335842
257,128,2.0,16.0,,3.1836925302487797,7.095340858568317
258,16,32.0,64.0,64.0,2.53883640160854,6.973431933067091
259,32,64.0,64.0,32.0,2.442318715411355,6.21857390102647
260,8,8.0,8.0,16.0,4.156586788997752,5.6579852810826
261,256,2.0,8.0,256.0,2.7615759784838882,6.775233883877164
262,256,2.0,256.0,,15.421995239034294,14.758159417380456
263,64,4.0,64.0,,2.9887988822227345,5.300080197715889
264,4,128.0,,,4.065172725482844,7.296217537907802
265,128,64.0,128.0,8.0,2.204959536716051,5.636427667192993
266,256,8.0,256.0,16.0,2.3116405446199937,5.492042518327741
267,2,128.0,16.0,,4.6878614475301,8.0991396647303
268,32,2.0,128.0,,3.328011132265441,6.8327745139858
269,64,4.0,8.0,,3.492673291752814,7.819954853827214
270,64,32.0,,,2.9225557757900096,7.867722820991894
271,8,2.0,16.0,,4.188867029311135,8.656631308499236
272,64,16.0,64.0,128.0,2.304706274395343,6.235938938874345
273,256,2.0,4.0,,3.2197886204526305,7.6993039123292855
274,128,8.0,128.0,4.0,16.202768685208635,14.549480413315088
275,8,256.0,64.0,32.0,2.9102307684968696,5.557717609075099
276,2,2.0,64.0,256.0,4.738668886712869,5.5445435901512585
277,4,16.0,16.0,,4.251966619180748,7.406053591817619
278,128,64.0,2.0,256.0,2.145915774298366,6.0698550272506235
279,16,2.0,8.0,,3.9629117796216153,8.243179749166188
280,32,16.0,64.0,64.0,2.6160652647135434,5.974013040860225
281,4,2.0,64.0,32.0,4.564078687655042,8.364204407227426
282,64,64.0,4.0,128.0,2.1964836110880714,6.963127634520442
283,8,128.0,64.0,,3.141099253793247,7.1671911351957736
284,256,16.0,4.0,2.0,16.660687425527723,14.708213647333501
285,32,64.0,64.0,2.0,2.606263221838512,8.97746955157784
286,64,2.0,256.0,32.0,2.9203078441245007,5.3404403082281355
287,16,128.0,8.0,,3.1688765720215155,7.063424744771226
288,128,256.0,16.0,64.0,1.944820397457108,5.776704550749095
289,4,4.0,64.0,16.0,4.5014053629678665,8.95727961252241
290,16,64.0,64.0,2.0,3.102901405381155,7.263457495785601
291,16,2.0,2.0,2.0,16.77965529272519,14.747650116669092
292,8,16.0,128.0,2.0,16.224149078395218,14.55240574134433
293,256,8.0,16.0,2.0,2.784746769384015,6.178691402764424
294,16,64.0,256.0,4.0,2.9875290870374305,6.627653813038183
295,256,256.0,16.0,8.0,2.042136502185953,5.570028594199809
296,64,128.0,64.0,,2.1099340614210234,6.686359431936364
297,64,4.0,,,3.9315113522678145,8.52378651669492
298,16,16.0,128.0,,2.9454524857211504,5.71569490916865
299,128,32.0,4.0,128.0,2.236536660359474,5.798984233424392
300,2,128.0,64.0,16.0,4.65794674701523,8.210094780980246
301,4,4.0,64.0,,4.292045850987081,5.414418659002885
302,256,128.0,64.0,,1.853660157597682,6.024683688578966
303,32,4.0,64.0,256.0,2.939717717007618,6.088831526784469
304,4,32.0,128.0,2.0,16.33637562146038,14.596804868967638
305,16,128.0,256.0,128.0,2.1457915578709796,5.776324560781941
306,16,8.0,128.0,128.0,3.0852740974363404,6.010017611630585
307,64,32.0,2.0,,2.8456498482595203,6.19035414348154
308,8,256.0,4.0,16.0,3.3518585801802105,7.072720537454536
309,64,256.0,2.0,128.0,15.43055918814242,14.738140952483468
310,256,8.0,4.0,64.0,2.5849192691019858,6.307702332942382
311,256,256.0,8.0,,1.9072740068625424,5.501236624194957
312,128,16.0,4.0,,2.6534206061655423,7.132302139921356
313,16,2.0,4.0,,16.54220008848235,14.660427964870696
314,32,8.0,2.0,4.0,3.562623638734454,9.77980817158018
315,64,32.0,16.0,128.0,2.271772446872434,6.672623440215931
316,32,4.0,8.0,,3.757190041119233,6.939964228586657
317,2,64.0,4.0,,4.751800233060843,7.446051539205338
318,2,256.0,8.0,256.0,4.692769604578848,5.4001772145862175
319,256,16.0,16.0,,2.4826135720853926,5.777918774312282
320,4,2.0,32.0,,4.688400860167226,7.85240390110275
321,16,16.0,8.0,8.0,3.5480503779798744,8.286642025589297
322,8,256.0,32.0,2.0,3.0432087571130837,7.4045897917449475
323,64,8.0,8.0,,3.339620899274945,7.0587436481087416
324,8,16.0,8.0,,4.0606201265729025,9.406556791131912
325,256,2.0,4.0,128.0,2.77333304165327,6.510088915795735
326,64,64.0,8.0,64.0,2.185640377432108,6.68499025773824
327,32,4.0,4.0,,3.6872326199910606,6.628290925359596
328,2,64.0,128.0,2.0,4.73601208472345,7.321935024059822
329,256,256.0,,,1.957203120662132,6.302421424605924
330,2,128.0,256.0,64.0,4.658842875351954,5.462561127726474
331,64,32.0,32.0,4.0,2.60371624846739,7.244147140295446
332,128,16.0,128.0,128.0,2.144654626494623,4.981248794869399
333,2,256.0,128.0,,4.652246574037708,9.197804439403116
334,64,8.0,2.0,,6.0673759334262005,5.811149071600774
335,64,4.0,32.0,,3.325597257392714,7.388720387745164
336,2,2.0,2.0,4.0,16.52126797191799,14.65790147362196
337,2,32.0,128.0,64.0,4.6737629530872224,8.483026897695078
338,16,4.0,2.0,,4.407167651076802,9.07672102432536
339,256,16.0,8.0,,2.570712312001385,5.756428614658018
340,16,32.0,16.0,,3.2889703306516167,6.721333687613192
341,8,4.0,4.0,,4.259652854081011,8.985262904131543
342,8,16.0,32.0,2.0,4.046286344734951,10.851765258490394
343,16,16.0,32.0,4.0,3.4086602796579246,8.281323222352757
344,16,8.0,128.0,16.0,3.2178477589937393,7.56745658358802
345,4,4.0,8.0,,4.603119623380481,7.302228651267033
346,16,4.0,,,4.109250360002508,6.289149184725855
347,32,32.0,256.0,2.0,2.6496946631905147,7.438785337703707
348,8,256.0,8.0,,3.2289406255329958,7.135692032219274
349,64,4.0,64.0,2.0,3.187011374214664,5.6427907568973525
350,16,2.0,,,4.304393323126482,7.51468528819959
351,128,16.0,32.0,,2.512469668073114,5.7058676711129745
352,128,8.0,4.0,8.0,3.282207347203512,8.28955040662347
353,4,32.0,32.0,16.0,4.249665724040009,6.876485255707218
354,8,4.0,8.0,64.0,3.9669184135901743,6.95881956147111
355,256,4.0,4.0,16.0,3.0529405573964463,7.28815189142914
356,128,64.0,2.0,,2.9024380053485515,5.87867623048794
357,32,64.0,64.0,,2.571842011155328,5.973058012442096
358,64,16.0,128.0,4.0,2.655607205988374,6.374104170072823
359,64,32.0,4.0,,3.086045002586674,6.85738455550988
360,32,64.0,8.0,,2.8923605013412885,6.236188535656295
361,64,4.0,128.0,128.0,2.755288861909226,6.058607328818382
362,2,16.0,16.0,,4.896391265952029,6.593838586612887
363,8,32.0,128.0,4.0,16.56426765324175,14.663760098659475
364,16,16.0,8.0,,3.650363118497771,5.307087540736664
365,256,64.0,128.0,,1.997512208384927,5.288921511523912
366,64,256.0,32.0,,1.9640254386398592,6.628334919781546
367,16,128.0,8.0,256.0,2.4552535993054043,6.507613600249524
368,8,256.0,8.0,8.0,3.117831028397893,8.073575708134829
369,32,32.0,8.0,128.0,2.7037928503421136,6.582084006109154
370,2,32.0,2.0,128.0,4.727818805406336,8.453340744719558
371,32,8.0,32.0,,3.1550196850493086,7.387959652417542
372,8,2.0,2.0,128.0,4.175391583905439,10.055250612950031
373,256,4.0,256.0,128.0,2.3273125046761707,5.895178841693407
374,32,64.0,128.0,,2.3728076588018454,7.3158625744566645
375,4,64.0,128.0,,3.9178385641311757,8.911216538295799
376,2,16.0,64.0,,4.601755431779659,7.6350363656489755
377,256,4.0,4.0,,3.1964291162681757,6.404892403646171
378,256,256.0,64.0,,1.7927897200629817,5.694029187223997
379,2,64.0,8.0,,4.776710458987393,7.7446634802222265
380,256,2.0,8.0,16.0,3.2017944680498918,7.102969578715123
381,64,2.0,8.0,64.0,3.0262304151839925,6.945228587163855
382,2,32.0,32.0,,4.854413155692397,7.211646409909362
383,256,8.0,128.0,32.0,2.3091032018668485,5.7872358458420345
384,256,32.0,64.0,,2.188242091648688,5.716410397009356
385,256,64.0,256.0,,1.9064083508865732,5.65041023992407
386,16,64.0,64.0,,2.8597108488578815,5.938716504253123
387,4,2.0,256.0,16.0,4.636078754980582,7.245755970491015
388,4,8.0,16.0,,4.734705630098935,8.082534801869288
389,64,2.0,128.0,,3.106252198994044,5.669752904205868
390,8,16.0,2.0,,4.280323612435721,10.267953215633398
391,64,4.0,32.0,16.0,3.2049554101198434,6.827739663371898
392,2,2.0,32.0,16.0,4.896817212743684,5.1208672512885505
393,32,8.0,8.0,16.0,3.487055443360005,7.78953263969849
394,2,4.0,256.0,,4.7099868088187655,7.4961220392131285
395,256,4.0,64.0,,2.5301445799152136,6.037681387570563
396,128,8.0,8.0,256.0,2.527035528852255,6.486308255188327
397,256,2.0,4.0,64.0,2.9580476249858036,7.5064616277489975
398,16,32.0,8.0,128.0,2.9033846388101376,5.0828496370501
399,256,16.0,64.0,128.0,2.1759292210440617,5.6924266165057595
400,8,64.0,128.0,,2.895528182294918,9.560610382524521
401,16,128.0,64.0,32.0,2.58961374538159,6.955052178366839
402,32,128.0,4.0,,16.27969993139431,14.57315442616525
403,128,16.0,32.0,64.0,2.314662703549955,7.199311851235511
404,64,16.0,32.0,,2.800015225685085,6.2979316207547855
405,64,2.0,4.0,16.0,3.1694707055091853,6.4212068662387525
406,128,128.0,64.0,64.0,1.9699555092373628,5.8650938176258425
407,8,256.0,128.0,64.0,2.779082928079297,7.690997116666125
408,16,64.0,4.0,32.0,3.054517891563708,4.979466572904392
409,4,32.0,256.0,8.0,3.9021163453201297,5.867769534401597
410,128,8.0,8.0,2.0,3.260793270277558,8.701246189509881
411,2,128.0,8.0,,4.721067773423856,8.209432727467755
412,16,16.0,128.0,8.0,3.1836570757074516,7.907108519157475
413,2,8.0,16.0,,4.8833151319436725,6.582690703506054
414,2,64.0,,,4.8550414283769205,6.274984476533921
415,16,128.0,128.0,,2.4567651422834023,6.136883964546673
416,64,8.0,4.0,16.0,3.0663756926786156,7.476450307651058
417,256,4.0,2.0,128.0,2.44553174714488,6.93631064924209
418,32,16.0,128.0,,2.818547793546225,6.7227100756019365
419,128,256.0,256.0,2.0,2.000507757295505,6.1281013174468395
