,site3
0,0.40437794
1,0.40460765
2,0.40561837
3,0.40809673
4,0.4088469
5,0.4054563
6,0.40261364
7,0.40231234
8,0.40230364
9,0.3790133
10,0.39129096
11,0.3909014
12,0.4002273
13,0.3907569
14,0.39000106
15,0.3786772
16,0.3905437
17,0.3692773
18,0.4053241
19,0.40984124
20,0.4089638
21,0.41349202
22,0.40818703
23,0.41427696
24,0.4148351
25,0.41690886
26,0.4185859
27,0.408269
28,0.41425365
29,0.41886437
30,0.4121734
31,0.39103448
32,0.416826
33,0.42004073
34,0.41480154
35,0.41236252
36,0.4137736
37,0.4175077
38,0.40868908
39,0.40495056
40,0.41155988
41,0.42858142
42,0.4531644
43,0.45583135
44,0.45524925
45,0.44554806
46,0.4374634
47,0.43866467
48,0.45104665
49,0.43917406
50,0.4206798
51,0.41640872
52,0.48144978
53,0.44971365
54,0.46879804
55,0.514736
56,0.46664077
57,0.44361484
58,0.47103304
59,0.45620131
60,0.44454056
61,0.4398061
62,0.43873745
63,0.45298648
64,0.4540621
65,0.44803506
66,0.44818127
67,0.43305242
68,0.41611558
69,0.45191216
70,0.43788618
71,0.43467182
72,0.44176793
73,0.4408071
74,0.46145028
75,0.48651022
76,0.47794044
77,0.50169384
78,0.52978957
79,0.5330402
80,0.54213643
81,0.51172936
82,0.5086413
83,0.53638273
84,0.485233
85,0.5051093
86,0.57991034
87,0.6046794
88,0.5111895
89,0.56336737
90,0.57651347
91,0.6445839
92,0.67072713
93,0.7013885
94,0.55601925
95,0.47107697
96,0.4205668
97,0.39531887
98,0.40753692
99,0.4840883
100,0.55313194
101,0.5958208
102,0.50835484
103,0.48917043
104,0.55588496
105,0.6578056
106,0.7441022
107,0.7448965
108,0.7326016
109,0.68328637
110,0.6707004
111,2.026792
112,2.4728205
113,2.563128
114,2.9761424
115,3.4101815
116,2.9248133
117,1.8022655
118,4.1248245
119,5.1705875
120,5.1705875
121,5.1705875
122,5.1705875
123,5.3697605
124,5.1705875
125,5.1705875
126,3.8476744
127,5.8565903
128,6.6203704
129,6.6944847
130,6.6944847
131,6.6944847
132,6.6944847
133,5.702455
134,5.1705875
135,5.097391
136,5.1705875
137,2.2500896
138,3.559039
139,5.163333
140,4.055608
141,5.1705875
142,5.527501
143,6.6944847
144,6.6944847
145,6.6944847
146,6.6944847
147,7.140494
148,7.446739
149,7.7192664
150,7.9364038
151,6.976845
152,6.6944847
153,7.607926
154,7.883691
155,7.6391864
156,7.2456245
157,7.9563737
158,7.3451247
159,3.562108
160,2.9743557
161,3.2807403
162,5.525621
163,6.6944847
164,6.6944847
165,5.1705875
166,6.6944847
167,5.1705875
168,2.8389401
169,6.6944847
170,5.805065
171,6.191428
172,6.6944847
173,5.1109624
174,5.1705875
175,7.408999
176,9.410105
177,9.440958
178,8.945446
179,6.6944847
180,8.4081135
181,8.210246
182,8.019003
183,7.640315
184,9.143532
185,8.248522
186,8.955927
187,7.465185
188,8.572777
189,7.1240544
190,8.102879
191,6.6944847
192,6.6944847
193,6.6944847
194,6.6944847
195,6.6944847
196,6.6944847
197,6.6944847
198,6.6944847
199,6.6944847
200,5.1705875
201,2.135411
202,2.3758879
203,6.6944847
204,6.6944847
205,6.6944847
206,6.6944847
207,8.947248
208,8.722355
209,9.287369
210,9.253101
211,8.987604
212,7.29543
213,9.099614
214,7.3918047
215,7.450738
216,8.80073
217,6.6944847
218,8.19809
219,2.637392
220,7.036897
221,7.6981378
222,6.6944847
223,5.1705875
224,2.5476103
225,5.163164
226,5.1705875
227,1.0408069
228,1.101642
229,2.5847316
230,4.3102436
231,2.6045
232,2.9188294
233,2.3220017
234,5.1705875
235,5.1705875
236,5.1705875
237,2.1588278
238,2.711248
239,2.2155745
240,5.7803435
241,6.6944847
242,6.6944847
243,5.918847
244,5.1705875
245,2.741515
246,5.7874928
247,5.1331244
248,5.7255335
249,6.6944847
250,6.6944847
251,5.1705875
252,6.6944847
253,5.1705875
254,4.855543
255,0.6524348
256,0.55526537
257,0.5219764
258,0.49604255
259,0.49932063
260,0.5116759
261,0.53376806
262,0.5206501
263,0.62730026
264,0.58415794
265,0.64931864
266,0.7031393
267,0.7021758
268,0.6313841
269,0.58007103
270,0.6002931
271,2.9162369
272,4.3995886
273,0.7310907
274,0.62791884
275,1.3088816
276,1.5523198
277,1.8469784
278,1.076565
279,3.0714865
280,3.0009756
281,1.5401716
282,2.1799593
283,0.6406442
284,2.7043293
285,2.075177
286,2.0480123
287,1.4100659
288,0.5105002
289,0.61331844
290,0.76185083
291,0.5742661
292,0.874511
293,0.42797184
294,0.6762273
295,0.8324119
296,0.4691733
297,0.8162005
298,0.4416241
299,0.6319108
300,0.7311497
301,0.62530416
302,0.5036657
303,0.35227913
304,0.45177108
305,0.5576224
306,0.51638424
307,0.539092
308,0.5833686
309,0.5667184
310,0.5329813
311,0.435376
312,0.39170557
313,0.42891884
314,0.42580926
315,0.4226917
316,0.4628424
317,0.4488582
318,0.39596796
319,0.44918603
320,0.47444832
321,0.41946763
322,0.4520768
323,0.4456721
324,0.42294616
325,0.4139421
326,0.40663475
327,0.40572935
328,0.4087428
329,0.40674347
330,0.40773016
331,0.40216613
332,0.4015944
333,0.3858418
334,0.33319902
335,0.36489594
336,0.355757
337,0.37392348
338,0.39793932
339,0.4001087
340,0.4008301
341,0.40177143
342,0.40220922
343,0.40358567
344,0.4034621
345,0.40266526
346,0.39462394
347,0.4012757
348,0.4028955
349,0.40266085
350,0.40220875
351,0.40225953
352,0.37367928
353,0.39255404
354,0.38742357
355,0.40205997
356,0.40218693
357,0.40260935
358,0.40448767
359,0.40637624
360,0.4110633
361,0.41274703
362,0.4120193
363,0.40670407
364,0.41246527
365,0.4485131
366,0.42692977
367,0.4395014
368,0.47942746
369,0.45374036
370,0.42135274
371,0.5189037
372,0.49762928
373,0.4302513
374,0.42279977
375,0.5295265
376,0.59265804
377,0.5727923
378,0.5005683
379,0.5644744
380,0.5293303
381,0.40200084
382,0.5407486
383,0.46249646
384,0.4948343
385,0.53014284
386,0.42716336
387,0.44957817
388,0.43803513
389,0.3712228
390,0.56382424
391,0.4849344
392,0.45350808
393,0.46004385
394,0.43973535
395,0.44166428
396,0.5545327
397,0.60265404
398,0.60437113
399,0.53811926
400,0.5478489
401,0.7660661
402,0.5253298
403,0.75997496
404,0.8538089
405,0.49010462
406,0.47014397
407,0.45088613
408,0.6929557
409,0.7346912
410,0.6007382
411,0.5546096
412,0.7656277
413,0.6570749
414,0.6958945
415,0.57489574
416,0.52261615
417,0.6152003
418,0.67200017
419,0.9328879
420,0.64024645
421,0.79880726
422,1.0830716
423,0.7192256
424,0.6638228
425,0.8913012
426,0.76805043
427,0.8356236
428,0.9291262
429,0.85491663
430,0.6248199
431,1.9675949
432,0.70466894
433,1.819564
434,1.3757102
435,1.4028137
436,0.60415846
437,0.6418574
438,0.91934204
439,1.9549137
440,0.87779886
441,1.3776349
442,1.2566679
443,1.1248401
444,0.7508296
445,0.8719959
446,1.3821281
447,0.86682606
448,1.3806493
449,1.8325465
450,2.1931238
451,2.1485782
452,0.9398803
453,1.5548238
454,1.4106628
455,2.9172294
456,0.97753483
457,0.90702665
458,2.0312457
459,1.4932201
460,1.4712372
461,1.954501
462,0.72900057
463,2.2493417
464,2.0508618
465,1.6879941
466,2.5996158
467,3.1618474
468,2.8051665
469,4.367149
470,3.09514
471,1.7147158
472,4.4435663
473,5.1705875
474,5.1705875
475,5.1705875
476,6.6944847
477,6.6944847
478,6.6944847
479,5.1705875
480,6.6944847
481,6.6944847
482,7.575247
483,5.1705875
484,7.8916206
485,5.1705875
486,8.578422
487,9.613351
488,9.7642145
489,9.4499855
490,8.71968
491,9.671553
492,12.708889
493,12.974023
494,11.423682
495,11.13291
496,15.980255
497,16.632902
498,13.960564
499,15.116512
500,17.505873
501,13.801165
502,14.308891
503,10.860856
504,13.444206
505,12.54208
506,14.495386
507,12.305362
508,14.266666
509,16.269081
510,5.1705875
511,12.327204
512,14.922251
513,15.686115
514,15.8455305
515,15.237203
516,15.101814
517,14.800262
518,15.807652
519,16.950916
520,16.715403
521,16.69379
522,12.57945
523,11.946905
524,15.560297
525,14.903588
526,15.615435
527,17.908009
528,16.403645
529,17.709156
530,16.783676
531,16.010838
532,16.503426
533,15.020317
534,12.555726
535,16.510283
536,16.449804
537,11.918793
538,12.473937
539,16.796494
540,8.785624
541,6.6944847
542,5.1705875
543,2.4439974
544,6.6944847
545,6.6944847
546,7.928903
547,11.565404
548,11.565404
549,11.565404
550,11.565404
551,8.015093
552,6.6944847
553,5.1705875
554,6.6944847
555,6.6944847
556,6.6944847
557,6.6944847
558,6.897997
559,6.6944847
560,6.6944847
561,6.6944847
562,6.6944847
563,6.013119
564,5.1705875
565,6.6944847
566,5.431339
567,6.9214144
568,5.1705875
569,6.6944847
570,7.9678497
571,6.8755183
572,8.801228
573,8.567378
574,9.359351
575,9.951691
576,9.849898
577,8.875283
578,9.585104
579,10.219445
580,6.6944847
581,8.191311
582,7.075832
583,10.6811495
584,9.781775
585,11.937986
586,4.7402277
587,11.947794
588,7.432698
589,11.135605
590,10.535679
591,10.926596
592,11.861017
593,13.36677
594,9.280125
595,10.369831
596,9.018347
597,11.114068
598,10.958814
599,2.361916
600,8.363135
601,7.4375134
602,6.6944847
603,3.0810914
604,9.077675
605,13.640686
606,13.207163
607,13.328374
608,10.362307
609,9.69249
610,8.545279
611,10.8578615
612,11.628429
613,10.135414
614,10.705177
615,9.465374
616,9.7835245
617,6.6944847
618,8.947667
619,8.694942
620,11.340009
621,10.137054
622,10.065172
623,6.7683716
624,8.247642
625,7.8270636
626,6.893939
627,8.128324
628,9.18357
629,3.764151
630,6.6944847
631,10.200302
632,10.677491
633,9.745636
634,10.403025
635,8.774197
636,5.1705875
637,2.5476518
638,0.87505627
639,2.2807908
640,2.0308957
641,2.6814973
642,0.62361586
643,3.3586533
644,2.8718972
645,2.766215
646,3.577828
647,2.067808
648,0.7806858
649,2.799029
650,2.3413713
651,3.0046327
652,0.71176755
653,2.153272
654,5.0823727
655,1.213882
656,4.5598817
657,4.671152
658,0.87773013
659,1.8709387
660,3.82903
661,0.64005595
662,3.2765405
663,0.49235493
664,1.0122864
665,1.9024878
666,2.0259526
667,0.4918282
668,0.9050715
669,0.5758739
670,0.597285
671,0.54556227
672,0.45943135
673,0.4500265
674,0.4490797
675,0.3908574
676,0.8046222
677,0.5062923
678,0.5395177
679,0.38628095
680,0.45202106
681,0.6596446
682,0.3802641
683,0.45160115
684,0.6261426
685,0.80610096
686,0.35776567
687,0.41971797
688,0.6064693
689,0.631009
690,0.5433114
691,0.50404626
692,0.52661335
693,0.4991061
694,0.4442609
695,0.43472332
696,0.44262904
697,0.3572772
698,0.41480082
699,0.43549752
700,0.31355178
701,0.4397325
702,0.43410587
703,0.45911133
704,0.49002796
705,0.5674217
706,0.51242226
707,0.3590644
708,0.5747403
709,0.54291284
710,0.47405773
711,0.45949137
712,0.46157044
713,0.435489
714,0.42516953
715,0.46423095
716,0.49443758
717,0.48575616
718,0.49905533
719,0.47008568
720,0.5288465
721,0.5239527
722,0.43814164
723,0.50593
724,0.5422762
725,0.46084547
726,0.50694925
727,0.47700638
728,0.43660963
729,0.4318748
730,0.87201774
731,1.1583552
732,0.9183793
733,1.2648288
734,0.74017584
735,1.1808885
736,0.94055283
737,1.1804962
738,1.0671852
739,0.9876394
740,0.88734424
741,1.2662132
742,1.8648223
743,1.1811088
744,1.044213
745,0.721154
746,0.5948576
747,0.3978216
748,0.3797921
749,0.46017778
750,0.52117884
751,0.67474806
752,0.689264
753,0.7679744
754,0.8258903
755,0.52134246
756,0.6999788
757,0.65578383
758,0.7140956
759,0.7262395
760,0.68921083
761,0.6885868
762,2.153953
763,1.7120808
764,1.3394364
765,0.65029377
766,0.8178035
767,0.91912746
768,1.6684921
769,2.1606746
770,2.2803183
771,2.3699398
772,2.2326486
773,1.647212
774,1.966024
775,2.2490902
776,2.2226403
777,1.286289
778,1.1309673
779,5.1705875
780,2.147139
781,1.0134838
782,5.1705875
783,6.6944847
784,5.7458596
785,6.6944847
786,3.036903
787,5.45548
788,5.221919
789,1.0746871
790,0.75742006
791,3.103351
792,6.6944847
793,5.1705875
794,6.6944847
795,6.6944847
796,6.6944847
797,6.6944847
798,6.6944847
799,5.1705875
800,3.125871
801,6.079417
802,5.1705875
803,6.6944847
804,5.1705875
805,2.2503607
806,6.6944847
807,6.6944847
808,6.6944847
809,2.1882315
810,2.4225245
811,2.9230635
812,1.6301079
813,2.3486896
814,3.092321
815,2.9272268
816,4.0618334
817,2.920604
818,4.747099
819,8.762884
820,8.739544
821,2.8552482
822,2.7150588
823,2.9732897
824,2.9785523
825,6.6944847
826,5.1705875
827,9.273417
828,8.4010105
829,8.062147
830,7.8908663
831,6.6944847
832,8.598824
833,7.937886
834,8.117765
835,5.7811623
836,8.6836
837,8.27578
838,3.7535367
839,6.6944847
840,8.054844
841,6.89911
842,4.560793
843,9.149198
844,7.9322405
845,8.204882
846,7.901878
847,7.8931937
848,7.909812
849,6.6944847
850,6.4930387
851,7.3350143
852,7.9170933
853,6.74325
854,6.6944847
855,7.2019463
856,8.453449
857,8.149964
858,7.9888134
859,7.905939
860,6.6944847
861,7.2493124
862,6.7034616
863,6.6944847
864,5.1705875
865,5.1705875
866,6.487693
867,5.1705875
868,1.806696
869,5.713246
870,4.135507
871,6.6944847
872,6.6944847
873,7.5561924
874,8.131733
875,6.6944847
876,6.6944847
877,6.6944847
878,6.6944847
879,5.761223
880,4.383159
881,5.1705875
882,4.808343
883,5.1705875
884,2.2671616
885,9.838161
886,8.528827
887,6.6944847
888,6.6944847
889,10.006244
890,11.565404
891,10.315625
892,11.565404
893,11.464859
894,9.884675
895,9.810724
896,11.297878
897,6.9019337
898,11.565404
899,11.565404
900,11.565404
901,11.565404
902,11.565404
903,11.565404
904,11.565404
905,9.385587
906,11.483242
907,9.724491
908,9.407632
909,8.237315
910,6.6944847
911,9.163596
912,8.691605
913,7.131565
914,1.9595137
915,6.6944847
916,12.487185
917,6.6944847
918,12.553075
919,11.818012
920,11.689518
921,10.758638
922,9.556779
923,10.148921
924,4.61792
925,6.6944847
926,8.729036
927,7.15921
928,9.674911
929,10.043054
930,10.285379
931,8.0048275
932,7.81207
933,1.8469824
934,2.8642023
935,6.6944847
936,9.249672
937,11.422267
938,10.9938135
939,10.635253
940,8.802536
941,8.318145
942,11.005785
943,10.947368
944,11.278101
945,11.168495
946,11.3460655
947,11.23985
948,11.326653
949,7.859805
950,5.1705875
951,11.890414
952,11.777674
953,8.634611
954,6.6944847
955,6.8171945
956,6.6944847
957,5.1705875
958,6.6944847
959,8.250168
960,7.898574
961,7.948439
962,7.840666
963,7.899957
964,6.289883
965,6.6944847
966,8.367504
967,7.916231
968,7.8894515
969,9.936583
970,8.349703
971,10.447497
972,11.207617
973,10.912642
974,10.821874
975,10.606239
976,10.364968
977,9.4439945
978,11.097883
979,8.930704
980,6.6944847
981,8.827005
982,9.180133
983,6.6944847
984,6.8368497
985,7.541139
986,6.6944847
987,0.98556453
988,2.4558568
989,4.72608
990,5.1705875
991,4.5790954
992,1.9209476
993,5.0180616
994,6.6944847
995,5.241127
996,5.1705875
997,3.928961
998,8.263537
999,10.114252
1000,11.054867
1001,8.037833
1002,5.6969547
1003,2.3210068
1004,4.53333
1005,2.1708941
1006,1.1977196
1007,6.6944847
1008,6.40724
1009,2.3905802
1010,6.6944847
1011,3.5624323
1012,4.15231
1013,6.6944847
1014,7.1901093
1015,6.6944847
1016,6.6944847
1017,5.1705875
1018,2.0523415
1019,3.0258555
1020,6.2344704
1021,5.7678366
1022,6.6944847
1023,6.0744853
1024,3.2740412
1025,1.2793521
1026,5.1705875
1027,2.6821141
1028,6.362576
1029,3.3108215
1030,1.3431312
1031,1.100045
1032,3.2784057
1033,2.3032556
1034,1.2736648
1035,4.791424
1036,3.1828947
1037,2.071438
1038,3.1456623
1039,1.6146326
1040,2.4781032
1041,2.2714443
1042,1.2913725
1043,1.4018881
1044,2.7792513
1045,1.4796802
1046,0.8703325
1047,0.8733256
1048,1.3325177
1049,0.83498347
1050,0.7722573
1051,0.905748
1052,0.81704533
1053,0.6014765
1054,0.7248249
1055,0.76005083
1056,0.7252395
1057,0.70429456
1058,0.7609234
1059,0.8242159
1060,0.767969
1061,0.8600342
1062,0.7898473
1063,0.7789452
1064,0.97459817
1065,1.6757106
1066,0.84778154
1067,1.4586413
1068,1.1968704
1069,0.8900197
1070,0.77058023
1071,0.7991791
1072,1.1777686
1073,0.8872756
1074,0.908882
1075,0.7111508
1076,1.0100899
1077,0.99348044
1078,0.8712442
1079,0.7108405
1080,0.7342952
1081,0.52382576
1082,0.5183931
1083,0.5556965
1084,0.55479753
1085,0.4427209
1086,0.50987184
1087,0.5699457
1088,0.52133834
1089,0.4555964
1090,0.48428327
1091,0.5714837
1092,0.75441676
1093,0.8585085
1094,0.88804597
1095,0.59089935
1096,0.58530736
1097,0.5728228
1098,0.5706064
1099,0.5583139
1100,0.5439965
1101,0.5673246
1102,0.57379895
1103,0.5948947
1104,0.5983255
1105,0.587958
1106,0.65024555
1107,0.6571932
1108,0.6702563
1109,0.6161054
1110,0.5645023
1111,0.49717546
1112,0.4510591
1113,0.4080984
1114,0.42435426
1115,0.4557857
1116,0.48454213
1117,0.4535175
1118,0.49961478
1119,0.45811665
1120,0.4126299
1121,0.46429092
1122,0.466963
1123,0.4627565
1124,0.48452574
1125,0.4767598
1126,0.9217644
1127,2.093966
1128,1.9882894
1129,2.0702114
1130,1.2901316
1131,1.3207773
1132,0.9714167
1133,1.1916895
1134,2.4221525
1135,1.551143
1136,0.89796674
1137,0.90859544
1138,0.8387792
1139,1.347425
1140,0.9434061
1141,0.7544074
1142,0.64629567
1143,0.6631843
1144,0.7935244
1145,0.78981394
1146,0.72380584
1147,1.6092529
1148,1.9636284
1149,1.740288
1150,1.1138778
1151,1.4591099
1152,1.968266
1153,1.1698906
1154,1.2493325
1155,1.4615796
1156,1.6736153
1157,1.8056283
1158,2.6622741
1159,1.8775034
1160,1.8521903
1161,2.2162051
1162,2.7991047
1163,3.3884242
1164,3.323513
1165,3.6911697
1166,3.0210118
1167,2.8165476
1168,3.9075747
1169,2.2598758
1170,3.0466478
1171,3.0357757
1172,2.4363017
1173,2.4200451
1174,2.0633361
1175,1.7076249
1176,1.1518961
1177,1.6246943
1178,1.4354541
1179,0.9375659
1180,1.3819
1181,1.7904246
1182,1.9741572
1183,2.3360898
1184,2.9639952
1185,3.7107139
1186,3.8204448
1187,3.9973202
1188,3.723431
1189,3.816372
1190,3.1407561
1191,2.601667
1192,3.1560802
1193,2.5127397
1194,2.1513581
1195,2.2996328
1196,3.0956116
1197,4.4367714
1198,4.306177
1199,3.0848844
1200,3.6028872
1201,3.2862973
1202,3.548595
1203,4.5786304
1204,4.1603985
1205,5.1705875
1206,5.1705875
1207,5.1705875
1208,5.1705875
1209,5.1705875
1210,5.1705875
1211,5.1705875
1212,5.1705875
1213,5.65767
1214,6.625293
1215,6.6944847
1216,6.6944847
1217,6.6944847
1218,6.6944847
1219,6.6944847
1220,6.6944847
1221,6.6944847
1222,6.2396035
1223,6.2932906
1224,6.625848
1225,6.6944847
1226,6.5992055
1227,6.6944847
1228,6.6944847
1229,6.6944847
1230,6.6944847
1231,6.6944847
1232,6.6944847
1233,6.6944847
1234,6.6944847
1235,6.585091
1236,6.3745413
1237,5.7134924
1238,6.6944847
1239,6.6944847
1240,6.6944847
1241,6.726946
1242,6.6944847
1243,6.6944847
1244,6.6944847
1245,6.6944847
1246,6.6944847
1247,6.6944847
1248,6.6944847
1249,6.6944847
1250,6.6944847
1251,6.6944847
1252,6.6944847
1253,6.1668396
1254,5.6718554
1255,5.1705875
1256,5.1705875
1257,5.1705875
1258,5.1705875
1259,5.868002
1260,5.1705875
1261,6.6944847
1262,6.6944847
1263,6.6944847
1264,6.6944847
1265,6.6944847
1266,6.6944847
1267,6.6944847
1268,6.6944847
1269,6.6944847
1270,6.6944847
1271,6.6944847
1272,6.5856304
1273,5.1705875
1274,6.6944847
1275,6.6944847
1276,6.6944847
1277,6.0642877
1278,5.1705875
1279,4.57774
1280,6.6944847
1281,6.6944847
1282,6.6944847
1283,6.6944847
1284,6.6944847
1285,6.6944847
1286,4.0061626
1287,4.987242
1288,4.766205
1289,5.1705875
1290,4.8003626
1291,4.227946
1292,5.1705875
1293,4.8945627
1294,5.1705875
1295,5.1705875
1296,5.1705875
1297,4.8661046
1298,5.1272316
1299,4.0753236
1300,4.5306153
1301,4.5011716
1302,6.6944847
1303,6.6944847
1304,6.6944847
1305,6.6944847
1306,6.6944847
1307,6.6944847
1308,6.6944847
1309,6.8857555
1310,7.1272907
1311,7.587149
1312,7.178188
1313,6.6944847
